Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
teuf-teuf,t9ft9f,teuf-teuf,NOM,0.04,0.04,1,9,4,3,2,NOM
teuton,t2t§,teuton,NOM,0.14,0.13,1,6,6,4,2,"ADJ,NOM"
teutonne,t2tOn,teutonne,NOM,0.03,0.03,1,8,7,4,2,"ADJ,NOM"
teutonnes,t2tOn,teutonne,NOM,0.03,0,0,9,0,4,2,"ADJ,NOM"
teutons,t2t§,teuton,NOM,0.14,0.01,0,7,0,4,2,"ADJ,NOM"
tex,tEks,tex,NOM,1.7,1.7,1,3,3,4,1,NOM
texan,tEks@,texan,NOM,0.95,0.47,1,5,4,5,2,"ADJ,NOM"
texane,tEksan,texan,NOM,0.95,0.09,0,6,0,0,2,"ADJ,NOM"
texanes,tEksan,texan,NOM,0.95,0.01,0,7,0,0,2,"ADJ,NOM"
texans,tEks@,texan,NOM,0.95,0.39,0,6,0,5,2,"ADJ,NOM"
texte,tEkst,texte,NOM,20.42,16.22,1,5,5,5,1,NOM
textes,tEkst,texte,NOM,20.42,4.2,0,6,0,5,1,NOM
textile,tEkstil,textile,NOM,0.72,0.57,1,7,5,6,2,"ADJ,NOM"
textiles,tEkstil,textile,NOM,0.72,0.15,0,8,0,6,2,"ADJ,NOM"
textologie,tEkstOlOZi,textologie,NOM,0,0,1,10,6,6,4,NOM
texture,tEkstyR,texture,NOM,1.57,1.33,1,7,6,6,2,NOM
textures,tEkstyR,texture,NOM,1.57,0.25,0,8,0,6,2,NOM
thalamus,talamys,thalamus,NOM,0.13,0.13,1,8,7,6,3,NOM
thalasso,talaso,thalasso,NOM,0.45,0.45,1,8,8,6,3,NOM
thalassothérapeutes,talasoteRap2t,thalassothérapeute,NOM,0,0,0,19,0,0,6,NOM
thalassothérapie,talasoteRapi,thalassothérapie,NOM,0.01,0.01,1,16,15,7,6,NOM
thalassémie,talasemi,thalassémie,NOM,0.01,0.01,1,11,8,6,4,NOM
thaler,talER,thaler,NOM,0.1,0.05,1,6,5,5,2,NOM
thalers,talER,thaler,NOM,0.1,0.05,0,7,0,5,2,NOM
thalidomide,talidomid,thalidomide,NOM,0.05,0.05,1,11,5,5,4,NOM
thallium,taljOm,thallium,NOM,0.14,0.14,1,8,5,5,2,NOM
thalweg,talvEg,thalweg,NOM,0,0,1,7,5,4,2,NOM
thanatologie,tanatoloZi,thanatologie,NOM,0.01,0.01,1,12,12,10,5,NOM
thanatopraxie,tanatopRaksi,thanatopraxie,NOM,0.01,0.01,1,13,8,7,5,NOM
thanatos,tanatOs,thanatos,NOM,0.04,0.04,1,8,8,6,3,NOM
thanksgiving,t@ksgiviG,thanksgiving,NOM,6.89,6.89,1,12,5,4,3,NOM
thaumaturge,tomatyRZ,thaumaturge,NOM,0,0,1,11,11,8,3,NOM
thaumaturges,tomatyRZ,thaumaturge,NOM,0,0,0,12,0,8,3,NOM
thaumaturgie,tomatyRZi,thaumaturgie,NOM,0,0,1,12,11,9,4,NOM
thaï,taj,thaï,NOM,0.16,0.16,1,4,4,3,1,"ADJ,NOM"
thaïlandais,tajl@dE,thaïlandais,NOM,0.3,0.3,1,11,5,4,3,"ADJ,NOM"
thermes,tERm,thermes,NOM,0.55,0.55,1,7,6,4,1,NOM
thermidor,tERmidOR,thermidor,NOM,0.07,0.07,1,9,9,6,3,NOM
thermique,tERmik,thermique,NOM,0.06,0.02,1,9,7,6,2,"ADJ,NOM"
thermiques,tERmik,thermique,NOM,0.06,0.03,0,10,0,6,2,"ADJ,NOM"
thermite,tERmit,thermite,NOM,0.04,0.04,1,8,7,6,2,NOM
thermo,tERmo,thermo,NOM,0.1,0.1,1,6,6,5,2,NOM
thermodynamique,tERmodinamik,thermodynamique,NOM,0.09,0.09,1,15,7,6,5,"ADJ,NOM"
thermoformage,tERmofORmaZ,thermoformage,NOM,0,0,1,13,7,6,4,NOM
thermographe,tERmogRaf,thermographe,NOM,0.04,0.04,1,12,12,9,3,NOM
thermographie,tERmogRafi,thermographie,NOM,0.04,0.04,1,13,12,10,4,NOM
thermoluminescence,tERmolyminEs@s,thermoluminescence,NOM,0.01,0.01,1,18,7,6,6,NOM
thermomètre,tERmomEtR,thermomètre,NOM,1.43,1.37,1,11,7,6,3,NOM
thermomètres,tERmomEtR,thermomètre,NOM,1.43,0.06,0,12,0,6,3,NOM
thermostat,tERmosta,thermostat,NOM,1.31,1.21,1,10,8,7,3,NOM
thermostats,tERmosta,thermostat,NOM,1.31,0.1,0,11,0,7,3,NOM
thesaurus,tesORys,thesaurus,NOM,0.01,0.01,1,9,5,4,3,NOM
thiamine,tjamin,thiamine,NOM,0.04,0.04,1,8,4,5,2,NOM
thibaude,tibod,thibaude,NOM,0,0,1,8,4,4,2,NOM
thomas,toma,thomas,NOM,4.83,4.83,1,6,5,4,2,NOM
thomisme,tomizm,thomisme,NOM,0,0,1,8,7,5,2,NOM
thon,t§,thon,NOM,5.88,5.66,1,4,4,2,1,NOM
thonier,tonje,thonier,NOM,0.03,0.03,1,7,5,4,2,NOM
thoniers,tonje,thonier,NOM,0.03,0,0,8,0,4,2,NOM
thons,t§,thon,NOM,5.88,0.23,0,5,0,2,1,NOM
thoracentèse,tORas5tEz,thoracentèse,NOM,0.04,0.04,1,12,7,5,4,NOM
thoracotomie,tORakOtOmi,thoracotomie,NOM,0.31,0.31,1,12,7,5,5,NOM
thorax,toRaks,thorax,NOM,3.62,3.62,1,6,6,5,2,NOM
thorine,tORin,thorine,NOM,0.13,0.13,1,7,5,4,2,NOM
thoron,tOR§,thoron,NOM,0.01,0.01,1,6,5,4,2,NOM
thrill,tRil,thrill,NOM,0.07,0.07,1,6,6,4,1,NOM
thriller,tRil9R,thriller,NOM,0.58,0.55,1,8,7,5,2,NOM
thrillers,sRil9R,thriller,NOM,0.58,0.03,0,9,0,0,2,NOM
thrombolyse,tR§bOliz,thrombolyse,NOM,0.01,0.01,1,11,10,8,3,NOM
thrombose,tR§boz,thrombose,NOM,0.56,0.56,1,9,9,6,2,NOM
thrène,tREn,thrène,NOM,0.1,0.1,1,6,4,4,1,NOM
thug,tyg,thug,NOM,0.33,0.01,1,4,4,3,1,NOM
thugs,tyg,thug,NOM,0.33,0.32,0,5,0,3,1,NOM
thune,tyn,thune,NOM,4.63,3.52,1,5,4,3,1,NOM
thunes,tyn,thune,NOM,4.63,1.11,0,6,0,3,1,NOM
thuriféraire,tyRifeRER,thuriféraire,NOM,0,0,1,12,4,5,4,NOM
thuriféraires,tyRifeRER,thuriféraire,NOM,0,0,0,13,0,5,4,NOM
thuya,tyja,thuya,NOM,0,0,1,5,4,3,2,NOM
thuyas,tyja,thuya,NOM,0,0,0,6,0,3,2,NOM
thym,t5,thym,NOM,1.17,1.17,1,4,4,2,1,NOM
thymectomie,timEktOmi,thymectomie,NOM,0.03,0.03,1,11,5,4,4,NOM
thymine,timin,thymine,NOM,0.04,0.04,1,7,5,5,2,NOM
thymus,timys,thymus,NOM,0.05,0.05,1,6,5,4,2,NOM
thyroxine,tiROksin,thyroxine,NOM,0.02,0.02,1,9,6,5,3,NOM
thyroïde,tiRoid,thyroïde,NOM,0.27,0.27,1,8,8,6,3,"ADJ,NOM"
thyroïdectomie,tiROidEktOmi,thyroïdectomie,NOM,0.03,0.03,1,14,9,5,6,NOM
thyrses,tiRs,thyrse,NOM,0,0,0,7,0,0,1,NOM
thyréotoxicose,tiReotOksikoz,thyréotoxicose,NOM,0.01,0.01,1,14,5,5,6,NOM
thème,tEm,thème,NOM,17.32,15.49,1,5,4,3,1,NOM
thèmes,tEm,thème,NOM,17.32,1.83,0,6,0,3,1,NOM
thèse,tEz,thèse,NOM,10.67,10.22,1,5,4,3,1,NOM
thèses,tEz,thèse,NOM,10.67,0.46,0,6,0,3,1,NOM
thé,te,thé,NOM,69.01,67.84,1,3,3,2,1,NOM
thébaïde,tebaid,thébaïde,NOM,0,0,1,8,7,6,3,NOM
thébaïdes,tebaid,thébaïde,NOM,0,0,0,9,0,6,3,NOM
thébaïne,tebain,thébaïne,NOM,0,0,1,8,7,6,3,NOM
théier,teje,théier,NOM,0.01,0.01,1,6,5,4,2,NOM
théine,tein,théine,NOM,0.01,0.01,1,6,5,4,2,NOM
théière,tejER,théière,NOM,1,0.8,1,7,5,4,2,NOM
théières,tejER,théière,NOM,1,0.2,0,8,0,4,2,NOM
thématique,tematik,thématique,NOM,0.14,0.12,1,10,10,7,3,"ADJ,NOM"
thématiques,tematik,thématique,NOM,0.14,0.01,0,11,0,7,3,"ADJ,NOM"
théo,teo,théo,NOM,0.14,0.14,1,4,4,3,2,NOM
théodolite,teOdOlit,théodolite,NOM,0.01,0.01,1,10,5,4,4,NOM
théologie,teoloZi,théologie,NOM,1.97,1.96,1,9,9,7,4,NOM
théologien,teoloZj5,théologien,NOM,0.46,0.35,1,10,10,7,4,NOM
théologiennes,teoloZjEn,théologien,NOM,0.46,0,0,13,0,0,4,NOM
théologiens,teoloZj5,théologien,NOM,0.46,0.11,0,11,0,7,4,NOM
théologies,teoloZi,théologie,NOM,1.97,0.01,0,10,0,7,4,NOM
théophylline,teOfilin,théophylline,NOM,0.04,0.04,1,12,5,4,4,NOM
théorbe,teORb,théorbe,NOM,0,0,1,7,6,4,2,NOM
théorbes,teORb,théorbe,NOM,0,0,0,8,0,4,2,NOM
théoricien,teoRisj5,théoricien,NOM,0.4,0.25,1,10,7,6,4,NOM
théoricienne,teoRisjEn,théoricien,NOM,0.4,0.13,0,12,0,0,4,NOM
théoriciens,teoRisj5,théoricien,NOM,0.4,0.03,0,11,0,6,4,NOM
théorie,teoRi,théorie,NOM,32.38,27.29,1,7,7,5,3,NOM
théories,teoRi,théorie,NOM,32.38,5.09,0,8,0,5,3,NOM
théorème,teoREm,théorème,NOM,0.41,0.36,1,8,6,5,3,NOM
théorèmes,teoREm,théorème,NOM,0.41,0.05,0,9,0,5,3,NOM
théosophes,teozOf,théosophe,NOM,0,0,0,10,0,0,3,NOM
théosophie,teozofi,théosophie,NOM,0.03,0.03,1,10,10,7,4,NOM
thérapeute,teRap2t,thérapeute,NOM,3.67,3.44,1,10,10,7,3,NOM
thérapeutes,teRap2t,thérapeute,NOM,3.67,0.23,0,11,0,7,3,NOM
thérapeutique,teRap2tik,thérapeutique,NOM,0.16,0.16,1,13,10,8,4,"ADJ,NOM"
thérapie,teRapi,thérapie,NOM,13.63,12.98,1,8,7,6,3,NOM
thérapies,teRapi,thérapie,NOM,13.63,0.65,0,9,0,6,3,NOM
thés,te,thé,NOM,69.01,1.17,0,4,0,2,1,NOM
thésard,tezaR,thésard,NOM,0.08,0.04,1,7,6,4,2,"ADJ,NOM"
thésards,tezaR,thésard,NOM,0.08,0.04,0,8,0,4,2,"ADJ,NOM"
thésaurus,tesORys,thésaurus,NOM,0.01,0.01,1,9,8,4,3,NOM
théâtralité,teatRalite,théâtralité,NOM,0.04,0.04,1,11,10,8,5,NOM
théâtre,teatR,théâtre,NOM,41.49,40.51,1,7,7,5,2,NOM
théâtres,teatR,théâtre,NOM,41.49,0.98,0,8,0,5,2,NOM
théâtreuse,teatR2z,théâtreux,NOM,0.18,0.02,0,10,0,0,3,NOM
théâtreux,teatR2,théâtreux,NOM,0.18,0.16,1,9,8,6,3,NOM
thêta,tEta,thêta,NOM,0.21,0.21,1,5,3,4,2,NOM
tiama,tjama,tiama,NOM,0.17,0.17,1,5,4,5,2,NOM
tian,tij@,tian,NOM,0.18,0.18,1,4,4,4,2,NOM
tiare,tjaR,tiare,NOM,0.51,0.5,1,5,5,4,1,NOM
tiares,tjaR,tiare,NOM,0.51,0.01,0,6,0,4,1,NOM
tiaré,tjaRe,tiaré,NOM,0,0,1,5,5,5,2,NOM
tibia,tibja,tibia,NOM,2.33,2.02,1,5,5,5,2,NOM
tibias,tibja,tibia,NOM,2.33,0.3,0,6,0,5,2,NOM
tibétain,tibet5,tibétain,NOM,0.12,0.03,1,8,4,4,3,"ADJ,NOM"
tibétains,tibet5,tibétain,NOM,0.12,0.09,0,9,0,4,3,"ADJ,NOM"
tic,tik,tic,NOM,3,2.47,1,3,3,3,1,NOM
tic-tac,tiktak,tic-tac,NOM,2.52,2.52,1,7,4,6,2,NOM
ticheurte,tiS9Rt,ticheurte,NOM,0,0,1,9,4,3,2,NOM
ticket,tikE,ticket,NOM,24.25,13.62,1,6,4,4,2,NOM
tickets,tikE,ticket,NOM,24.25,10.63,0,7,0,4,2,NOM
tics,tik,tic,NOM,3,0.53,0,4,0,3,1,NOM
ticsons,tiks§,ticson,NOM,0,0,0,7,0,0,2,NOM
tie-break,tajbREk,tie-break,NOM,0.02,0.02,1,9,4,4,2,NOM
tiens,tj5,tien,NOM,12.98,12.98,0,5,5,3,1,"VER,NOM,ADJ:pos,ONO,PRO:pos"
tierce,tjERs,tiers,NOM,6.24,0.06,0,6,0,0,1,"ADJ,NOM"
tiercefeuille,tjERs°f9j,tiercefeuille,NOM,0,0,1,13,7,7,3,NOM
tiercelet,tjERs°lE,tiercelet,NOM,0,0,1,9,7,7,3,NOM
tiercelets,tjERs°lE,tiercelet,NOM,0,0,0,10,0,7,3,NOM
tierces,tjERs,tiers,NOM,6.24,0,0,7,0,0,1,"ADJ,NOM"
tiercé,tjERse,tiercé,NOM,1.32,1.32,1,6,6,6,2,"ADJ,NOM"
tiercés,tjERse,tiercé,NOM,1.32,0,0,7,0,6,2,NOM
tiers,tjER,tiers,NOM,6.24,6.18,1,5,5,4,1,"ADJ,NOM"
tiers-monde,tjERm§d,tiers-monde,NOM,1.96,1.96,1,11,11,7,2,NOM
tiers-mondes,tjERm§d,tiers-monde,NOM,1.96,0,0,12,0,7,2,NOM
tiers-mondisme,tjERm§dizm,tiers-mondisme,NOM,0,0,1,14,13,9,3,NOM
tiers-ordre,tjERORdR,tiers-ordre,NOM,0,0,1,11,7,5,2,NOM
tiers-point,tjERpw5,tiers-point,NOM,0,0,1,11,7,5,2,NOM
tiers-état,tjEReta,tiers-état,NOM,0.03,0.03,1,10,7,5,3,NOM
tif,tif,tif,NOM,1.71,0.84,1,3,3,3,1,NOM
tifs,tif,tif,NOM,1.71,0.86,0,4,0,3,1,NOM
tige,tiZ,tige,NOM,3.73,2.39,1,4,4,3,1,NOM
tigelles,tiZEl,tigelle,NOM,0,0,0,8,0,0,2,NOM
tiges,tiZ,tig,NOM,0,0,0,5,0,3,1,NOM
tiges,tiZ,tige,NOM,3.73,1.34,0,5,0,3,1,NOM
tignasse,tiNas,tignasse,NOM,0.89,0.87,1,8,4,3,2,NOM
tignasses,tiNas,tignasse,NOM,0.89,0.02,0,9,0,3,2,NOM
tigre,tigR,tigre,NOM,15.19,11.14,1,5,5,4,1,NOM
tigres,tigR,tigre,NOM,15.19,2.66,0,6,0,4,1,NOM
tigresse,tigREs,tigre,NOM,15.19,1.1,0,8,0,0,2,NOM
tigresses,tigREs,tigre,NOM,15.19,0.29,0,9,0,0,2,NOM
tigrure,tigRyR,tigrure,NOM,0,0,1,7,5,5,2,NOM
tiki,tiki,tiki,NOM,0.16,0.16,1,4,3,4,2,NOM
tilbury,tilbyRi,tilbury,NOM,0,0,1,7,4,4,3,NOM
tilburys,tilbyRi,tilbury,NOM,0,0,0,8,0,4,3,NOM
till,til,till,NOM,0.35,0.35,1,4,4,3,1,NOM
tillac,tijak,tillac,NOM,0,0,1,6,5,4,2,NOM
tillacs,tijak,tillac,NOM,0,0,0,7,0,4,2,NOM
tille,tij,tille,NOM,0.18,0.12,1,5,5,3,1,NOM
tilles,tij,tille,NOM,0.18,0.07,0,6,0,3,1,NOM
tilleul,tij9l,tilleul,NOM,1.59,1.03,1,7,6,4,2,NOM
tilleuls,tij9l,tilleul,NOM,1.59,0.56,0,8,0,4,2,NOM
tilt,tilt,tilt,NOM,1.11,1.11,1,4,4,4,1,NOM
tilts,tilt,tilt,NOM,1.11,0,0,5,0,4,1,NOM
timbale,t5bal,timbale,NOM,0.97,0.6,1,7,7,5,2,NOM
timbales,t5bal,timbale,NOM,0.97,0.37,0,8,0,5,2,NOM
timbalier,t5balje,timbalier,NOM,0,0,1,9,7,6,3,NOM
timbaliers,t5balje,timbalier,NOM,0,0,0,10,0,6,3,NOM
timbrage,t5bRaZ,timbrage,NOM,0,0,1,8,6,5,2,NOM
timbre,t5bR,timbre,NOM,7.86,1.82,1,6,6,4,1,"NOM,VER"
timbre-poste,t5bR°pOst,timbre-poste,NOM,0.12,0.11,1,12,7,5,3,NOM
timbres,t5bR,timbre,NOM,7.86,6.04,0,7,0,4,1,NOM
timbres-poste,t5bR°pOst,timbre-poste,NOM,0.12,0.01,0,13,0,5,3,NOM
time-sharing,tajmSERiG,time-sharing,NOM,0.01,0.01,1,12,4,5,3,NOM
timidité,timidite,timidité,NOM,1.75,1.75,1,8,6,6,4,NOM
timidités,timidite,timidité,NOM,1.75,0,0,9,0,6,4,NOM
timing,tajmiG,timing,NOM,3.59,3.58,1,6,5,5,2,NOM
timings,tajmiG,timing,NOM,3.59,0.01,0,7,0,5,2,NOM
timon,tim§,timon,NOM,0.1,0.1,1,5,5,4,2,NOM
timonerie,timOn°Ri,timonerie,NOM,0.09,0.09,1,9,6,4,4,NOM
timonier,timonje,timonier,NOM,1.05,1.03,1,8,6,5,3,NOM
timoniers,timonje,timonier,NOM,1.05,0.02,0,9,0,5,3,NOM
timons,tim§,timon,NOM,0.1,0,0,6,0,4,2,NOM
tin,t5,tin,NOM,0.52,0.45,1,3,3,2,1,NOM
tine,tin,tine,NOM,0.16,0.16,1,4,4,3,1,NOM
tinette,tinEt,tinette,NOM,0.12,0.12,1,7,5,4,2,NOM
tinettes,tinEt,tinette,NOM,0.12,0,0,8,0,4,2,NOM
tins,t5,tin,NOM,0.52,0.08,0,4,0,2,1,"VER,NOM"
tintamarre,t5tamaR,tintamarre,NOM,0.04,0.04,1,10,10,7,3,NOM
tintamarres,t5tamaR,tintamarre,NOM,0.04,0,0,11,0,7,3,NOM
tintement,t5t°m@,tintement,NOM,0.95,0.68,1,9,6,4,3,NOM
tintements,t5t°m@,tintement,NOM,0.95,0.28,0,10,0,4,3,NOM
tintinnabulement,t5tinabyl°m@,tintinnabulement,NOM,0,0,1,16,13,10,6,NOM
tintinnabulements,t5tinabyl°m@,tintinnabulement,NOM,0,0,0,17,0,10,6,NOM
tintouin,t5tw5,tintouin,NOM,0.39,0.39,1,8,5,4,2,NOM
tintouins,t5tw5,tintouin,NOM,0.39,0,0,9,0,4,2,NOM
tinée,tine,tinée,NOM,0,0,1,5,4,4,2,NOM
tipi,tipi,tipi,NOM,0.36,0.32,1,4,4,4,2,NOM
tipis,tipi,tipi,NOM,0.36,0.04,0,5,0,4,2,NOM
tipule,tipyl,tipule,NOM,0,0,1,6,4,4,2,NOM
tique,tik,tique,NOM,1.95,0.72,1,5,5,3,1,"NOM,VER"
tiques,tik,tique,NOM,1.95,1.23,0,6,0,3,1,NOM
tir,tiR,tir,NOM,32.11,24.54,1,3,3,3,1,NOM
tirade,tiRad,tirade,NOM,1.55,1.25,1,6,5,5,2,NOM
tirades,tiRad,tirade,NOM,1.55,0.3,0,7,0,5,2,NOM
tirage,tiRaZ,tirage,NOM,3.76,3.01,1,6,5,5,2,NOM
tirages,tiRaZ,tirage,NOM,3.76,0.75,0,7,0,5,2,NOM
tiraillement,tiRaj°m@,tiraillement,NOM,0.13,0.1,1,12,9,6,4,NOM
tiraillements,tiRaj°m@,tiraillement,NOM,0.13,0.03,0,13,0,6,4,NOM
tirailleries,tiRaj°Ri,tiraillerie,NOM,0,0,0,12,0,0,4,NOM
tirailleur,tiRaj9R,tirailleur,NOM,0.12,0.04,1,10,9,6,3,NOM
tirailleurs,tiRaj9R,tirailleur,NOM,0.12,0.08,0,11,0,6,3,NOM
tiramisu,tiRamizy,tiramisu,NOM,0.24,0.24,1,8,5,5,4,NOM
tirant,tiR@,tirant,NOM,0.33,0.3,1,6,5,4,2,"NOM,VER"
tirants,tiR@,tirant,NOM,0.33,0.02,0,7,0,4,2,NOM
tire,tiR,tire,NOM,17.13,16.75,1,4,4,3,1,"NOM,VER"
tire-au-cul,tiRoky,tire-au-cul,NOM,0.02,0.02,1,11,9,5,3,NOM
tire-au-flanc,tiRofl@,tire-au-flanc,NOM,0.51,0.51,1,13,9,5,3,NOM
tire-botte,tiRbOt,tire-botte,NOM,0.01,0.01,1,10,8,5,2,NOM
tire-bouchon,tiRbuS§,tire-bouchon,NOM,0.93,0.9,1,12,12,6,3,NOM
tire-bouchons,tiRbuS§,tire-bouchon,NOM,0.93,0.03,0,13,0,6,3,NOM
tire-bouton,tiRbut§,tire-bouton,NOM,0,0,1,11,9,6,3,NOM
tire-d'aile,tiRdEl,tire-d'aile,NOM,0.02,0.02,1,11,6,4,2,NOM
tire-fesse,tiRfEs,tire-fesse,NOM,0.01,0.01,1,10,6,4,2,NOM
tire-jus,tiRZy,tire-jus,NOM,0,0,1,8,6,4,2,NOM
tire-laine,tiRlEn,tire-laine,NOM,0.02,0.02,1,10,9,6,2,NOM
tire-lait,tiRlE,tire-lait,NOM,0.07,0.07,1,9,9,5,2,NOM
tire-larigot,tiRlaRigo,tire-larigot,NOM,0,0,1,12,8,5,4,NOM
tire-ligne,tiRliN,tire-ligne,NOM,0,0,1,10,8,6,2,NOM
tire-lignes,tiRliN,tire-ligne,NOM,0,0,0,11,0,6,2,NOM
tire-lire,tiRliR,tire-lire,NOM,0,0,1,9,8,6,2,NOM
tirelire,tiR°liR,tirelire,NOM,1.43,1.39,1,8,8,5,3,NOM
tirelires,tiR°liR,tirelire,NOM,1.43,0.03,0,9,0,5,3,NOM
tires,tiR,tire,NOM,17.13,0.38,0,5,0,3,1,"NOM,VER"
tiret,tiRE,tiret,NOM,0.2,0.2,1,5,5,4,2,NOM
tirets,tiRE,tiret,NOM,0.2,0,0,6,0,4,2,NOM
tirette,tiREt,tirette,NOM,0.04,0.03,1,7,6,5,2,NOM
tirettes,tiREt,tirette,NOM,0.04,0.01,0,8,0,5,2,NOM
tireur,tiR9R,tireur,NOM,18.09,12.83,1,6,5,4,2,NOM
tireurs,tiR9R,tireur,NOM,18.09,5.08,0,7,0,4,2,NOM
tireuse,tiR2z,tireur,NOM,18.09,0.16,0,7,0,0,2,NOM
tireuses,tiR2z,tireur,NOM,18.09,0.02,0,8,0,0,2,NOM
tiroir,tiRwaR,tiroir,NOM,14.65,12.18,1,6,6,6,2,NOM
tiroir-caisse,tiRwaRkEs,tiroir-caisse,NOM,0.49,0.48,1,13,7,7,3,NOM
tiroirs,tiRwaR,tiroir,NOM,14.65,2.47,0,7,0,6,2,NOM
tiroirs-caisses,tiRwaRkEs,tiroir-caisse,NOM,0.49,0.01,0,15,0,7,3,NOM
tirs,tiR,tir,NOM,32.11,7.57,0,4,0,3,1,NOM
tirée,tiRe,tirée,NOM,0.11,0.1,1,5,5,4,2,"VER,ADJ,NOM"
tirées,tiRe,tirée,NOM,0.11,0.01,0,6,0,4,2,"VER,ADJ,NOM"
tisane,tizan,tisane,NOM,2.86,2.15,1,6,6,5,2,NOM
tisanes,tizan,tisane,NOM,2.86,0.72,0,7,0,5,2,NOM
tisanière,tizanjER,tisanière,NOM,0,0,1,9,6,6,3,NOM
tison,tiz§,tison,NOM,0.23,0.13,1,5,5,4,2,NOM
tisonnier,tizonje,tisonnier,NOM,1.01,0.98,1,9,7,6,3,NOM
tisonniers,tizonje,tisonnier,NOM,1.01,0.04,0,10,0,6,3,NOM
tisons,tiz§,tison,NOM,0.23,0.1,0,6,0,4,2,NOM
tissage,tisaZ,tissage,NOM,0.26,0.25,1,7,5,4,2,NOM
tissages,tisaZ,tissage,NOM,0.26,0.01,0,8,0,4,2,NOM
tisserand,tis°R@,tisserand,NOM,0.34,0.11,1,9,7,4,3,NOM
tisserande,tis°R@d,tisserand,NOM,0.34,0.21,0,10,0,0,3,NOM
tisserands,tis°R@,tisserand,NOM,0.34,0.02,0,10,0,4,3,NOM
tisseur,tis9R,tisseur,NOM,0.44,0,1,7,6,4,2,NOM
tisseuse,tis2z,tisseur,NOM,0.44,0.44,0,8,0,0,2,NOM
tissu,tisy,tissu,NOM,15.69,9.21,1,5,5,4,2,"ADJ,NOM"
tissu-éponge,tisyep§Z,tissu-éponge,NOM,0,0,1,12,6,5,4,NOM
tissus,tisy,tissu,NOM,15.69,6.48,0,6,0,4,2,"ADJ,NOM"
tissuterie,tisyt°Ri,tissuterie,NOM,0,0,1,10,7,6,4,NOM
tissutier,tisytje,tissutier,NOM,0,0,1,9,7,6,3,NOM
titan,tit@,titan,NOM,1.33,1.06,1,5,5,4,2,NOM
titane,titan,titane,NOM,1.69,1.69,1,6,6,5,2,NOM
titans,tit@,titan,NOM,1.33,0.27,0,6,0,4,2,NOM
titi,titi,titi,NOM,4.79,4.79,1,4,4,4,2,NOM
titillation,titijasj§,titillation,NOM,0,0,1,11,7,6,4,NOM
titillations,titijasj§,titillation,NOM,0,0,0,12,0,6,4,NOM
titillement,titij°m@,titillement,NOM,0.02,0,1,11,8,6,4,NOM
titillements,titij°m@,titillement,NOM,0.02,0.02,0,12,0,6,4,NOM
titis,titi,titi,NOM,4.79,0,0,5,0,4,2,NOM
titisme,titizm,titisme,NOM,0,0,1,7,5,5,2,NOM
titrage,titRaZ,titrage,NOM,0.31,0.31,1,7,5,5,2,NOM
titre,titR,titre,NOM,41.35,32.4,1,5,5,4,1,"NOM,VER"
titres,titR,titre,NOM,41.35,8.95,0,6,0,4,1,"NOM,VER"
titubation,titybasj§,titubation,NOM,0,0,1,10,7,6,4,NOM
titubations,titybasj§,titubation,NOM,0,0,0,11,0,6,4,NOM
titubement,tityb°m@,titubement,NOM,0,0,1,10,7,6,4,NOM
titulaire,titylER,titulaire,NOM,1.8,1.27,1,9,7,6,3,"ADJ,NOM"
titulaires,titylER,titulaire,NOM,1.8,0.53,0,10,0,6,3,"ADJ,NOM"
titularisation,titylaRizasj§,titularisation,NOM,0.13,0.13,1,14,10,10,6,NOM
tiédeur,tjed9R,tiédeur,NOM,0.28,0.28,1,7,5,5,2,NOM
tiédeurs,tjed9R,tiédeur,NOM,0.28,0,0,8,0,5,2,NOM
to,to,to,NOM,55.51,55.48,1,2,2,2,1,"NOM,PRO:per"
toast,tost,toast,NOM,16.3,13.73,1,5,5,4,1,NOM
toaster,toaste,toaster,NOM,0.45,0.45,1,7,7,3,3,"NOM,VER"
toasteur,tost9R,toasteur,NOM,0.17,0.17,1,8,7,5,2,NOM
toasts,tost,toast,NOM,16.3,2.56,0,6,0,4,1,NOM
toboggan,tobog@,toboggan,NOM,0.86,0.59,1,8,3,4,3,NOM
toboggans,tobog@,toboggan,NOM,0.86,0.28,0,9,0,4,3,NOM
toc,tOk,toc,NOM,2.26,2.26,1,3,3,3,1,"ADJ,NOM"
tocade,tokad,tocade,NOM,0.3,0.3,1,6,5,5,2,NOM
tocante,tok@t,tocante,NOM,0.06,0.06,1,7,5,4,2,NOM
tocard,tokaR,tocard,NOM,1.27,0.94,1,6,5,5,2,"ADJ,NOM"
tocards,tokaR,tocard,NOM,1.27,0.33,0,7,0,5,2,"ADJ,NOM"
toccata,tokata,toccata,NOM,0.04,0.04,1,7,4,5,3,NOM
tocs,tOk,toc,NOM,2.26,0,0,4,0,3,1,NOM
tocsin,tOks5,tocsin,NOM,0.48,0.48,1,6,4,5,2,NOM
tocsins,tOks5,tocsin,NOM,0.48,0,0,7,0,5,2,NOM
toffee,tOfi,toffee,NOM,0.01,0.01,1,6,4,3,2,NOM
tofu,tofy,tofu,NOM,1.56,1.56,1,4,4,4,2,NOM
toge,tOZ,toge,NOM,0.77,0.6,1,4,4,3,1,NOM
toges,tOZ,toge,NOM,0.77,0.16,0,5,0,3,1,NOM
