Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
soufflez,sufle,souffler,VER,28.33,2.6,0,8,0,5,2,VER
soufflons,sufl§,souffler,VER,28.33,0.26,0,9,0,0,2,VER
soufflât,sufla,souffler,VER,28.33,0,0,8,0,0,2,VER
soufflèrent,suflER,souffler,VER,28.33,0,0,11,0,0,2,VER
soufflé,sufle,souffler,VER,28.33,3.4,0,7,7,5,2,"VER,ADJ,NOM"
soufflée,sufle,souffler,VER,28.33,0.43,0,8,0,5,2,"VER,ADJ"
soufflées,sufle,souffler,VER,28.33,0.11,0,9,0,5,2,"VER,ADJ"
soufflés,sufle,souffler,VER,28.33,0.09,0,8,0,5,2,"VER,ADJ,NOM"
souffraient,sufRE,souffrir,VER,113.83,0.25,0,11,0,0,2,VER
souffrais,sufRE,souffrir,VER,113.83,0.86,0,9,0,0,2,VER
souffrait,sufRE,souffrir,VER,113.83,4.14,0,9,0,0,2,VER
souffrant,sufR@,souffrir,VER,113.83,1.02,0,9,9,5,2,"ADJ,VER"
souffre,sufR,souffrir,VER,113.83,31.52,0,7,0,4,1,VER
souffrent,sufR,souffrir,VER,113.83,5.25,0,9,0,4,1,VER
souffres,sufR,souffrir,VER,113.83,5.27,0,8,0,4,1,VER
souffrez,sufRe,souffrir,VER,113.83,4.97,0,8,0,5,2,VER
souffriez,sufRije,souffrir,VER,113.83,0.37,0,9,0,0,3,VER
souffrions,sufRij§,souffrir,VER,113.83,0.12,0,10,0,0,3,VER
souffrir,sufRiR,souffrir,VER,113.83,34.26,1,8,7,5,2,VER
souffrira,sufRiRa,souffrir,VER,113.83,1.77,0,9,0,0,3,VER
souffrirai,sufRiRE,souffrir,VER,113.83,0.79,0,10,0,0,3,VER
souffriraient,sufRiRE,souffrir,VER,113.83,0.04,0,13,0,0,3,VER
souffrirais,sufRiRE,souffrir,VER,113.83,0.41,0,11,0,0,3,VER
souffrirait,sufRiRE,souffrir,VER,113.83,0.34,0,11,0,0,3,VER
souffriras,sufRiRa,souffrir,VER,113.83,1.56,0,10,0,0,3,VER
souffrirent,sufRiR,souffrir,VER,113.83,0.04,0,11,0,5,2,VER
souffrirez,sufRiRe,souffrir,VER,113.83,0.25,0,10,0,0,3,VER
souffririez,sufRiRje,souffrir,VER,113.83,0.03,0,11,0,0,3,VER
souffririons,sufRiRj§,souffrir,VER,113.83,0,0,12,0,0,3,VER
souffrirons,sufRiR§,souffrir,VER,113.83,0.44,0,11,0,0,3,VER
souffriront,sufRiR§,souffrir,VER,113.83,0.27,0,11,0,0,3,VER
souffris,sufRi,souffrir,VER,113.83,0.03,0,8,0,0,2,VER
souffrisse,sufRis,souffrir,VER,113.83,0,0,10,0,0,2,VER
souffrissent,sufRis,souffrir,VER,113.83,0,0,12,0,0,2,VER
souffrit,sufRi,souffrir,VER,113.83,0.29,0,8,0,0,2,VER
souffrons,sufR§,souffrir,VER,113.83,1.06,0,9,0,0,2,VER
souffrît,sufRi,souffrir,VER,113.83,0,0,8,0,0,2,VER
soufre,sufR,soufrer,VER,0.02,0.02,0,6,6,4,1,"NOM,VER"
soufrée,sufRe,soufrer,VER,0.02,0,0,7,0,5,2,"VER,ADJ"
soufrées,sufRe,soufrer,VER,0.02,0,0,8,0,5,2,"VER,ADJ"
souhaita,swEta,souhaiter,VER,85.59,0.16,0,8,0,0,2,VER
souhaitai,swEtE,souhaiter,VER,85.59,0.02,0,9,0,0,2,VER
souhaitaient,swEtE,souhaiter,VER,85.59,0.63,0,12,0,0,2,VER
souhaitais,swEtE,souhaiter,VER,85.59,1.72,0,10,0,0,2,VER
souhaitait,swEtE,souhaiter,VER,85.59,1.96,0,10,0,0,2,VER
souhaitant,swEt@,souhaiter,VER,85.59,0.72,0,10,0,0,2,VER
souhaite,swEt,souhaiter,VER,85.59,39.98,0,8,0,0,1,VER
souhaitent,swEt,souhaiter,VER,85.59,2.87,0,10,0,0,1,VER
souhaiter,swete,souhaiter,VER,85.59,8.87,1,9,8,3,2,VER
souhaitera,swEt°Ra,souhaiter,VER,85.59,0.1,0,10,0,0,3,VER
souhaiterai,swEt°RE,souhaiter,VER,85.59,0.4,0,11,0,0,3,VER
souhaiteraient,swEt°RE,souhaiter,VER,85.59,0.27,0,14,0,0,3,VER
souhaiterais,swEt°RE,souhaiter,VER,85.59,3.11,0,12,0,0,3,VER
souhaiterait,swEt°RE,souhaiter,VER,85.59,1.49,0,12,0,0,3,VER
souhaiteras,swEt°Ra,souhaiter,VER,85.59,0.11,0,11,0,0,3,VER
souhaiterez,swEt°Re,souhaiter,VER,85.59,0.22,0,11,0,0,3,VER
souhaiteriez,swEt°Rje,souhaiter,VER,85.59,0.57,0,12,0,0,3,VER
souhaiterions,swEt°Rj§,souhaiter,VER,85.59,0.34,0,13,0,0,3,VER
souhaiterons,swEt°R§,souhaiter,VER,85.59,0.16,0,12,0,0,3,VER
souhaiteront,swEt°R§,souhaiter,VER,85.59,0,0,12,0,0,3,VER
souhaites,swEt,souhaiter,VER,85.59,3.14,0,9,0,0,1,VER
souhaitez,swEte,souhaiter,VER,85.59,7.19,0,9,0,0,2,VER
souhaitiez,swEtje,souhaiter,VER,85.59,0.85,0,10,0,0,2,VER
souhaitions,swEtj§,souhaiter,VER,85.59,0.1,0,11,0,0,2,VER
souhaitons,swEt§,souhaiter,VER,85.59,4.28,0,10,0,0,2,VER
souhaitâmes,swEtam,souhaiter,VER,85.59,0,0,11,0,0,2,VER
souhaitât,swEta,souhaiter,VER,85.59,0,0,9,0,0,2,VER
souhaitèrent,swEtER,souhaiter,VER,85.59,0.02,0,12,0,0,2,VER
souhaité,swete,souhaiter,VER,85.59,5.91,0,8,0,3,2,VER
souhaitée,swete,souhaiter,VER,85.59,0.07,0,9,0,3,2,VER
souhaitées,swete,souhaiter,VER,85.59,0.04,0,10,0,3,2,VER
souhaités,swete,souhaiter,VER,85.59,0.31,0,9,0,3,2,VER
souilla,suja,souiller,VER,6.52,0.1,0,7,0,0,2,VER
souillaient,sujE,souiller,VER,6.52,0.01,0,11,0,0,2,VER
souillait,sujE,souiller,VER,6.52,0.02,0,9,0,0,2,VER
souillant,suj@,souiller,VER,6.52,0.04,0,9,0,0,2,VER
souille,suj,souiller,VER,6.52,0.38,0,7,7,3,1,"NOM,VER"
souillent,suj,souiller,VER,6.52,0.07,0,9,0,3,1,VER
souiller,suje,souiller,VER,6.52,1.57,1,8,8,4,2,VER
souillerai,suj°RE,souiller,VER,6.52,0.05,0,10,0,0,3,VER
souilleraient,suj°RE,souiller,VER,6.52,0.01,0,13,0,0,3,VER
souillerait,suj°RE,souiller,VER,6.52,0.03,0,11,0,0,3,VER
souilleras,suj°Ra,souiller,VER,6.52,0.16,0,10,0,0,3,VER
souilleront,suj°R§,souiller,VER,6.52,0,0,11,0,0,3,VER
souilles,suj,souiller,VER,6.52,0.02,0,8,0,3,1,"NOM,VER"
souillez,suje,souiller,VER,6.52,0.16,0,8,0,4,2,VER
souillonnes,sujOn,souillonner,VER,0,0,0,11,0,0,2,VER
souillé,suje,souiller,VER,6.52,2.29,0,7,0,4,2,VER
souillée,suje,souiller,VER,6.52,1.1,0,8,0,4,2,VER
souillées,suje,souiller,VER,6.52,0.06,0,9,0,4,2,VER
souillés,suje,souiller,VER,6.52,0.45,0,8,0,4,2,VER
soulage,sulaZ,soulager,VER,21.57,4.1,0,7,0,0,2,VER
soulagea,sulaZa,soulager,VER,21.57,0.01,0,8,0,0,3,VER
soulageai,sulaZE,soulager,VER,21.57,0,0,9,0,0,3,VER
soulageaient,sulaZE,soulager,VER,21.57,0.03,0,12,0,0,3,VER
soulageait,sulaZE,soulager,VER,21.57,0.17,0,10,0,0,3,VER
soulageant,sulaZ@,soulager,VER,21.57,0.11,0,10,8,6,3,"ADJ,VER"
soulagent,sulaZ,soulager,VER,21.57,0.34,0,9,0,0,2,VER
soulageons,sulaZ§,soulager,VER,21.57,0.01,0,10,0,0,3,VER
soulager,sulaZe,soulager,VER,21.57,6.62,1,8,8,6,3,VER
soulagera,sulaZ°Ra,soulager,VER,21.57,0.59,0,9,0,0,4,VER
soulagerai,sulaZ°RE,soulager,VER,21.57,0.06,0,10,0,0,4,VER
soulageraient,sulaZ°RE,soulager,VER,21.57,0,0,13,0,0,4,VER
soulagerait,sulaZ°RE,soulager,VER,21.57,0.78,0,11,0,0,4,VER
soulagerez,sulaZ°Re,soulager,VER,21.57,0.15,0,10,0,0,4,VER
soulages,sulaZ,soulager,VER,21.57,0.24,0,8,0,0,2,VER
soulagez,sulaZe,soulager,VER,21.57,0.15,0,8,0,6,3,VER
soulageâmes,sulaZam,soulager,VER,21.57,0,0,11,0,0,3,VER
soulagèrent,sulaZER,soulager,VER,21.57,0,0,11,0,0,3,VER
soulagé,sulaZe,soulager,VER,21.57,4.67,0,7,0,6,3,VER
soulagée,sulaZe,soulager,VER,21.57,2.98,0,8,0,6,3,VER
soulagées,sulaZe,soulager,VER,21.57,0.04,0,9,0,6,3,VER
soulagés,sulaZe,soulager,VER,21.57,0.53,0,8,0,6,3,VER
souleva,sul°va,soulever,VER,24.26,0.6,0,7,0,0,3,VER
soulevai,sul°vE,soulever,VER,24.26,0,0,8,0,0,3,VER
soulevaient,sul°vE,soulever,VER,24.26,0.23,0,11,0,0,3,VER
soulevais,sul°vE,soulever,VER,24.26,0.1,0,9,0,0,3,VER
soulevait,sul°vE,soulever,VER,24.26,0.26,0,9,0,0,3,VER
soulevant,sul°v@,soulever,VER,24.26,0.5,0,9,0,0,3,VER
soulever,sul°ve,soulever,VER,24.26,5.92,1,8,7,5,3,VER
soulevez,sul°ve,soulever,VER,24.26,2.44,0,8,0,5,3,VER
soulevions,sul°vj§,soulever,VER,24.26,0,0,10,0,0,3,VER
soulevons,sul°v§,soulever,VER,24.26,0.35,0,9,0,0,3,VER
soulevât,sul°va,soulever,VER,24.26,0,0,8,0,0,3,VER
soulevèrent,sul°vER,soulever,VER,24.26,0.02,0,11,0,0,3,VER
soulevé,sul°ve,soulever,VER,24.26,3.04,0,7,7,5,3,"VER,ADJ"
soulevée,sul°ve,soulever,VER,24.26,0.56,0,8,0,5,3,"VER,ADJ"
soulevées,sul°ve,soulever,VER,24.26,0.02,0,9,0,5,3,"VER,ADJ"
soulevés,sul°ve,soulever,VER,24.26,0.54,0,8,0,5,3,"VER,ADJ"
souligna,suliNa,souligner,VER,4.72,0,0,8,0,0,3,VER
soulignai,suliNE,souligner,VER,4.72,0,0,9,0,0,3,VER
soulignaient,suliNE,souligner,VER,4.72,0.1,0,12,0,0,3,VER
soulignais,suliNE,souligner,VER,4.72,0,0,10,0,0,3,VER
soulignait,suliNE,souligner,VER,4.72,0.04,0,10,0,0,3,VER
soulignant,suliN@,souligner,VER,4.72,0.27,0,10,0,0,3,VER
souligne,suliN,souligner,VER,4.72,0.73,0,8,0,0,2,VER
soulignent,suliN,souligner,VER,4.72,0.14,0,10,0,0,2,VER
souligner,suliNe,souligner,VER,4.72,1.65,1,9,6,4,3,VER
soulignera,suliN°Ra,souligner,VER,4.72,0,0,10,0,0,4,VER
souligneraient,suliN°RE,souligner,VER,4.72,0,0,14,0,0,4,VER
soulignerait,suliN°RE,souligner,VER,4.72,0,0,12,0,0,4,VER
soulignez,suliNe,souligner,VER,4.72,0.04,0,9,0,4,3,VER
souligniez,suliNe,souligner,VER,4.72,0.01,0,10,0,4,3,VER
soulignions,suliN§,souligner,VER,4.72,0,0,11,0,0,3,VER
souligné,suliNe,souligner,VER,4.72,1.41,0,8,0,4,3,VER
soulignée,suliNe,souligner,VER,4.72,0.01,0,9,0,4,3,VER
soulignées,suliNe,souligner,VER,4.72,0.02,0,10,0,4,3,VER
soulignés,suliNe,souligner,VER,4.72,0.29,0,9,0,4,3,VER
soulève,sulEv,soulever,VER,24.26,7.72,0,7,0,0,2,VER
soulèvent,sulEv,soulever,VER,24.26,0.47,0,9,0,0,2,VER
soulèvera,sulEv°Ra,soulever,VER,24.26,0.22,0,9,0,0,4,VER
soulèverai,sulEv°RE,soulever,VER,24.26,0.27,0,10,0,0,4,VER
soulèveraient,sulEv°RE,soulever,VER,24.26,0,0,13,0,0,4,VER
soulèverais,sulEv°RE,soulever,VER,24.26,0.03,0,11,0,0,4,VER
soulèverait,sulEv°RE,soulever,VER,24.26,0.04,0,11,0,0,4,VER
soulèverez,sulEv°Re,soulever,VER,24.26,0.01,0,10,0,0,4,VER
soulèveriez,sulEv°Rje,soulever,VER,24.26,0.01,0,11,0,0,4,VER
soulèverons,sulEv°R§,soulever,VER,24.26,0.04,0,11,0,0,4,VER
soulèveront,sulEv°R§,soulever,VER,24.26,0.28,0,11,0,0,4,VER
soulèves,sulEv,soulever,VER,24.26,0.57,0,8,0,0,2,VER
soumet,sumE,soumettre,VER,17.51,0.88,0,6,0,0,2,VER
soumets,sumE,soumettre,VER,17.51,1.89,0,7,0,0,2,VER
soumettaient,sumEtE,soumettre,VER,17.51,0,0,12,0,0,3,VER
soumettais,sumEtE,soumettre,VER,17.51,0.01,0,10,0,0,3,VER
soumettait,sumEtE,soumettre,VER,17.51,0,0,10,0,0,3,VER
soumettant,sumEt@,soumettre,VER,17.51,0.07,0,10,0,0,3,VER
soumette,sumEt,soumettre,VER,17.51,0.23,0,8,0,0,2,VER
soumettent,sumEt,soumettre,VER,17.51,0.06,0,10,0,0,2,VER
soumettez,sumEte,soumettre,VER,17.51,0.25,0,9,0,0,3,VER
soumettions,sumEtj§,soumettre,VER,17.51,0.01,0,11,0,0,3,VER
soumettons,sumEt§,soumettre,VER,17.51,0.12,0,10,0,0,3,VER
soumettra,sumEtRa,soumettre,VER,17.51,0.27,0,9,0,0,3,VER
soumettrai,sumEtRE,soumettre,VER,17.51,0.47,0,10,0,0,3,VER
soumettraient,sumEtRE,soumettre,VER,17.51,0,0,13,0,0,3,VER
soumettrais,sumEtRE,soumettre,VER,17.51,0.02,0,11,0,0,3,VER
soumettrait,sumEtRE,soumettre,VER,17.51,0.01,0,11,0,0,3,VER
soumettras,sumEtRa,soumettre,VER,17.51,0.03,0,10,0,0,3,VER
soumettre,sumEtR,soumettre,VER,17.51,5.84,1,9,5,6,2,VER
soumettrez,sumEtRe,soumettre,VER,17.51,0.05,0,10,0,0,3,VER
soumettront,sumEtR§,soumettre,VER,17.51,0.04,0,11,0,0,3,VER
soumirent,sumiR,soumettre,VER,17.51,0.21,0,9,0,0,2,VER
soumis,sumi,soumettre,VER,17.51,5.22,0,6,6,4,2,"VER,ADJ"
soumise,sumiz,soumettre,VER,17.51,1.21,0,7,0,0,2,"VER,ADJ"
soumises,sumiz,soumettre,VER,17.51,0.58,0,8,0,0,2,"VER,ADJ"
soumissionner,sumisjone,soumissionner,VER,0.01,0.01,1,13,11,7,4,VER
soumit,sumi,soumettre,VER,17.51,0.02,0,6,0,4,2,VER
soumît,sumi,soumettre,VER,17.51,0,0,6,0,4,2,VER
soupa,supa,souper,VER,8.81,0,0,5,0,0,2,VER
soupaient,supE,souper,VER,8.81,0,0,9,0,0,2,VER
soupais,supE,souper,VER,8.81,0.11,0,7,0,0,2,VER
soupait,supE,souper,VER,8.81,0.23,0,7,0,0,2,VER
soupant,sup@,souper,VER,8.81,0,0,7,0,0,2,VER
soupasse,supas,souper,VER,8.81,0.1,0,8,0,0,2,VER
soupe,sup,souper,VER,8.81,0.42,0,5,5,3,1,"NOM,VER"
soupent,sup,souper,VER,8.81,0,0,7,0,3,1,VER
souper,supe,souper,VER,8.81,5.94,1,6,6,4,2,"NOM,VER"
soupera,sup°Ra,souper,VER,8.81,0.03,0,7,0,0,3,VER
souperaient,sup°RE,souper,VER,8.81,0,0,11,0,0,3,VER
souperait,sup°RE,souper,VER,8.81,0,0,9,0,0,3,VER
souperons,sup°R§,souper,VER,8.81,0.04,0,9,0,0,3,VER
soupes,sup,souper,VER,8.81,0.01,0,6,0,3,1,"NOM,VER"
soupesa,sup°za,soupeser,VER,0.34,0,0,7,0,0,3,VER
soupesait,sup°zE,soupeser,VER,0.34,0,0,9,0,0,3,VER
soupesant,sup°z@,soupeser,VER,0.34,0.02,0,9,0,0,3,VER
soupeser,sup°ze,soupeser,VER,0.34,0.05,1,8,6,4,3,VER
soupesez,sup°ze,soupeser,VER,0.34,0.06,0,8,0,4,3,VER
soupesé,sup°ze,soupeser,VER,0.34,0.02,0,7,0,4,3,VER
soupesée,sup°ze,soupeser,VER,0.34,0,0,8,0,4,3,VER
soupesés,sup°ze,soupeser,VER,0.34,0,0,8,0,4,3,VER
soupez,supe,souper,VER,8.81,0.06,0,6,0,4,2,VER
soupira,supiRa,soupirer,VER,9.81,0.03,0,7,0,0,3,VER
soupirai,supiRE,soupirer,VER,9.81,0,0,8,0,0,3,VER
soupiraient,supiRE,soupirer,VER,9.81,0,0,11,0,0,3,VER
soupirais,supiRE,soupirer,VER,9.81,0.01,0,9,0,0,3,VER
soupirait,supiRE,soupirer,VER,9.81,0.13,0,9,0,0,3,VER
soupirant,supiR@,soupirer,VER,9.81,0.33,0,9,8,6,3,"NOM,VER"
soupire,supiR,soupirer,VER,9.81,6.71,0,7,0,5,2,VER
soupirent,supiR,soupirer,VER,9.81,0.19,0,9,0,5,2,VER
soupirer,supiRe,soupirer,VER,9.81,0.99,1,8,7,6,3,VER
soupirerait,supiR°RE,soupirer,VER,9.81,0,0,11,0,0,4,VER
soupires,supiR,soupirer,VER,9.81,0.36,0,8,0,5,2,VER
soupirez,supiRe,soupirer,VER,9.81,0.38,0,8,0,6,3,VER
soupirions,supiRj§,soupirer,VER,9.81,0,0,10,0,0,3,VER
soupirons,supiR§,soupirer,VER,9.81,0,0,9,0,0,3,VER
soupirât,supiRa,soupirer,VER,9.81,0,0,8,0,0,3,VER
soupirèrent,supiRER,soupirer,VER,9.81,0,0,11,0,0,3,VER
soupiré,supiRe,soupirer,VER,9.81,0.69,0,7,0,6,3,VER
soupons,sup§,souper,VER,8.81,0.13,0,7,0,0,2,VER
soupâmes,supam,souper,VER,8.81,0,0,8,0,0,2,VER
soupçonna,supsona,soupçonner,VER,19.88,0.04,0,9,0,0,3,VER
soupçonnai,supsonE,soupçonner,VER,19.88,0,0,10,0,0,3,VER
soupçonnaient,supsonE,soupçonner,VER,19.88,0.34,0,13,0,0,3,VER
soupçonnais,supsonE,soupçonner,VER,19.88,0.83,0,11,0,0,3,VER
soupçonnait,supsonE,soupçonner,VER,19.88,0.65,0,11,0,0,3,VER
soupçonnant,supson@,soupçonner,VER,19.88,0.12,0,11,0,0,3,VER
soupçonne,supsOn,soupçonner,VER,19.88,6.25,0,9,0,0,2,VER
soupçonnent,supsOn,soupçonner,VER,19.88,0.79,0,11,0,0,2,VER
soupçonner,supsone,soupçonner,VER,19.88,2.82,1,10,10,7,3,VER
soupçonnera,supsOn°Ra,soupçonner,VER,19.88,0.58,0,11,0,0,4,VER
soupçonnerais,supsOn°RE,soupçonner,VER,19.88,0.04,0,13,0,0,4,VER
soupçonnerait,supsOn°RE,soupçonner,VER,19.88,0.32,0,13,0,0,4,VER
soupçonneriez,supson°Rje,soupçonner,VER,19.88,0.01,0,13,0,0,4,VER
soupçonneront,supsOn°R§,soupçonner,VER,19.88,0.19,0,13,0,0,4,VER
soupçonnes,supsOn,soupçonner,VER,19.88,0.48,0,10,0,0,2,VER
soupçonnez,supsone,soupçonner,VER,19.88,1.32,0,10,0,7,3,VER
soupçonniez,supsonje,soupçonner,VER,19.88,0.41,0,11,0,0,3,VER
soupçonnions,supsonj§,soupçonner,VER,19.88,0.16,0,12,0,0,3,VER
soupçonnons,supson§,soupçonner,VER,19.88,0.15,0,11,0,0,3,VER
soupçonnât,supsona,soupçonner,VER,19.88,0,0,10,0,0,3,VER
soupçonnèrent,supsonER,soupçonner,VER,19.88,0.01,0,13,0,0,3,VER
soupçonné,supsone,soupçonner,VER,19.88,3.49,0,9,0,7,3,VER
soupçonnée,supsone,soupçonner,VER,19.88,0.64,0,10,0,7,3,VER
soupçonnées,supsone,soupçonner,VER,19.88,0.03,0,11,0,7,3,VER
soupçonnés,supsone,soupçonner,VER,19.88,0.22,0,10,0,7,3,VER
soupèrent,supER,souper,VER,8.81,0.01,0,9,0,0,2,VER
soupèse,supEz,soupeser,VER,0.34,0.19,0,7,0,0,2,VER
soupèserait,supEz°RE,soupeser,VER,0.34,0,0,11,0,0,4,VER
soupé,supe,souper,VER,8.81,1.73,0,5,0,4,2,VER
souquaient,sukE,souquer,VER,0.43,0,0,10,0,0,2,VER
souque,suk,souquer,VER,0.43,0.01,0,6,0,3,1,VER
souquer,suke,souquer,VER,0.43,0.01,1,7,7,4,2,VER
souquez,suke,souquer,VER,0.43,0.4,0,7,0,4,2,VER
souqué,suke,souquer,VER,0.43,0.01,0,6,0,4,2,VER
sourcilla,suRsija,sourciller,VER,0.61,0,0,9,0,0,3,VER
sourcillai,suRsijE,sourciller,VER,0.61,0,0,10,0,0,3,VER
sourcille,suRsij,sourciller,VER,0.61,0,0,9,0,0,2,VER
sourciller,suRsije,sourciller,VER,0.61,0.54,1,10,10,7,3,VER
sourcillé,suRsije,sourciller,VER,0.61,0.07,0,9,0,7,3,VER
sourd,suR,sourdre,VER,0.42,0.13,0,5,5,3,1,"ADJ,NOM,VER"
sourdaient,suRdE,sourdaient,VER,0,0,1,10,8,5,2,VER
sourdait,suRdE,sourdait,VER,0,0,1,8,8,5,2,VER
sourdant,suRd@,sourdre,VER,0.42,0,0,8,0,0,2,VER
sourde,suRd,sourdre,VER,0.42,0.18,0,6,0,0,1,"ADJ,VER"
sourdre,suRdR°,sourdre,VER,0.42,0,1,7,6,5,2,VER
sourdront,suRdR§,sourdre,VER,0.42,0,0,9,0,0,2,VER
sourds,suR,sourdre,VER,0.42,0.11,0,6,0,3,1,"ADJ,NOM,VER"
souri,suRi,sourire,VER,53.97,3.19,0,5,0,4,2,VER
souriaient,suRjE,sourire,VER,53.97,0.39,0,10,0,0,2,VER
souriais,suRjE,sourire,VER,53.97,0.67,0,8,0,0,2,VER
souriait,suRjE,sourire,VER,53.97,2,0,8,0,0,2,VER
souriant,suRj@,sourire,VER,53.97,1.69,0,8,6,4,2,"ADJ,VER"
sourie,suRi,sourire,VER,53.97,0.5,0,6,0,4,2,VER
sourient,suRi,sourire,VER,53.97,1.49,0,8,0,4,2,VER
souries,suRi,sourire,VER,53.97,0.09,0,7,0,4,2,VER
souriez,suRje,sourire,VER,53.97,10,0,7,0,0,2,VER
souriions,suRij§,sourire,VER,53.97,0,0,9,0,0,3,VER
sourions,suRj§,sourire,VER,53.97,0.08,0,8,0,0,2,VER
sourira,suRiRa,sourire,VER,53.97,0.46,0,7,0,0,3,VER
sourirai,suRiRE,sourire,VER,53.97,0.35,0,8,0,0,3,VER
souriraient,suRiRE,sourire,VER,53.97,0.01,0,11,0,0,3,VER
sourirais,suRiRE,sourire,VER,53.97,0.04,0,9,0,0,3,VER
sourirait,suRiRE,sourire,VER,53.97,0.04,0,9,0,0,3,VER
souriras,suRiRa,sourire,VER,53.97,0.2,0,8,0,0,3,VER
sourire,suRiR,sourire,VER,53.97,12.31,1,7,6,5,2,"NOM,VER"
sourirent,suRiR,sourire,VER,53.97,0,0,9,0,5,2,VER
sourirons,suRiR§,sourire,VER,53.97,0.02,0,9,0,0,3,VER
souriront,suRiR§,sourire,VER,53.97,0.02,0,9,0,0,3,VER
souris,suRi,sourire,VER,53.97,8.71,0,6,6,4,2,"VER,ADJ,NOM"
sourit,suRi,sourire,VER,53.97,11.7,0,6,0,4,2,VER
sourîmes,suRim,sourire,VER,53.97,0,0,8,0,0,2,VER
sourît,suRi,sourire,VER,53.97,0,0,6,0,4,2,VER
sous-alimenté,suzalim@te,sous-alimenter,VER,0.04,0.02,0,13,13,10,5,"VER,ADJ,NOM"
sous-alimentée,suzalim@te,sous-alimenter,VER,0.04,0.03,0,14,0,10,5,"VER,ADJ"
sous-entend,suz@t@,sous-entendre,VER,2.03,0.39,0,11,0,0,3,VER
sous-entendais,suz@t@dE,sous-entendre,VER,2.03,0.17,0,14,0,0,4,VER
sous-entendait,suz@t@dE,sous-entendre,VER,2.03,0.03,0,14,0,0,4,VER
sous-entendant,suz@t@d@,sous-entendre,VER,2.03,0.01,0,14,0,0,4,VER
sous-entendent,suz@t@d,sous-entendre,VER,2.03,0.01,0,14,0,0,3,VER
sous-entendez,suz@t@de,sous-entendre,VER,2.03,0.42,0,13,0,0,4,VER
sous-entendiez,suz@t@dje,sous-entendre,VER,2.03,0.1,0,14,0,0,4,VER
sous-entendrait,suz@t@dRE,sous-entendre,VER,2.03,0.01,0,15,0,0,4,VER
sous-entendre,suz@t@dR,sous-entendre,VER,2.03,0.11,1,13,12,8,3,VER
sous-entends,suz@t@,sous-entendre,VER,2.03,0.39,0,12,0,0,3,VER
sous-entendu,suz@t@dy,sous-entendre,VER,2.03,0.38,0,12,12,8,4,"VER,ADJ,NOM"
sous-entendue,suz@t@dy,sous-entendre,VER,2.03,0,0,13,0,8,4,"VER,ADJ"
sous-entendus,suz@t@dy,sous-entendre,VER,2.03,0.01,0,13,0,8,4,"VER,ADJ,NOM"
sous-estimais,suzEstimE,sous-estimer,VER,7.27,0.05,0,13,0,0,4,VER
sous-estimait,suzEstimE,sous-estimer,VER,7.27,0.03,0,13,0,0,4,VER
sous-estime,suzEstim,sous-estimer,VER,7.27,1.52,0,11,0,0,3,VER
sous-estiment,suzEstim,sous-estimer,VER,7.27,0.22,0,13,0,0,3,VER
sous-estimer,suzEstime,sous-estimer,VER,7.27,1.05,1,12,11,9,4,VER
sous-estimerai,suzEstim°RE,sous-estimer,VER,7.27,0.03,0,14,0,0,5,VER
sous-estimes,suzEstim,sous-estimer,VER,7.27,0.72,0,12,0,0,3,VER
sous-estimez,suzEstime,sous-estimer,VER,7.27,1.53,0,12,0,9,4,VER
sous-estimons,suzEstim§,sous-estimer,VER,7.27,0.11,0,13,0,0,4,VER
sous-estimé,suzEstime,sous-estimer,VER,7.27,1.71,0,11,0,9,4,VER
sous-estimée,suzEstime,sous-estimer,VER,7.27,0.14,0,12,0,9,4,VER
sous-estimées,suzEstime,sous-estimer,VER,7.27,0.07,0,13,0,9,4,VER
sous-estimés,suzEstime,sous-estimer,VER,7.27,0.09,0,12,0,9,4,VER
sous-exposé,suzEkspoze,sous-exposer,VER,0.02,0.01,0,11,0,0,4,VER
sous-exposées,suzEkspoze,sous-exposer,VER,0.02,0.01,0,13,0,0,4,VER
sous-loua,sulwa,sous-louer,VER,0.63,0,0,9,0,0,2,VER
sous-louait,sulwE,sous-louer,VER,0.63,0.03,0,11,0,0,2,VER
sous-loue,sulu,sous-louer,VER,0.63,0.21,0,9,0,0,2,VER
sous-louer,sulwe,sous-louer,VER,0.63,0.17,1,10,8,4,2,VER
sous-louerai,suluRE,sous-louer,VER,0.63,0.11,0,12,0,0,3,VER
sous-louez,sulue,sous-louer,VER,0.63,0.02,0,10,0,0,3,VER
sous-louèrent,sulwER,sous-louer,VER,0.63,0,0,13,0,0,2,VER
sous-loué,sulwe,sous-louer,VER,0.63,0.08,0,9,0,4,2,VER
sous-payer,supeje,sous-payer,VER,0.28,0.04,1,10,7,5,3,VER
sous-payé,supeje,sous-payer,VER,0.28,0.14,0,9,0,5,3,VER
sous-payés,supeje,sous-payer,VER,0.28,0.1,0,10,0,5,3,VER
sous-tend,sut@,sous-tendre,VER,0.07,0.02,0,9,0,0,2,VER
sous-tendaient,sut@dE,sous-tendre,VER,0.07,0,0,14,0,0,3,VER
sous-tendait,sut@dE,sous-tendre,VER,0.07,0.01,0,12,0,0,3,VER
sous-tendent,sut@d,sous-tendre,VER,0.07,0.01,0,12,0,0,2,VER
sous-tendu,sut@dy,sous-tendre,VER,0.07,0.03,0,10,0,0,3,VER
